Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,Y
4.648539830598755,32.68740475028182,2505.2449215715337,525.9751142996619,1038.4066786237318,505.6874047502818,34.01168740475028,-118.43,7064.257859250154,17755.867658312094,186148.73262836528,484115.9724749153,552080.34488534,500001.0
3.398107279758658,4.939293428606489,6101.921725547616,1120.7316029050132,3406.078274452384,1116.4872145952936,36.78156548904768,-119.86686902190465,171411.6219966236,337240.64511817734,515211.57089925813,190047.21937485732,252297.19782613983,84210.38452617967
2.306526293644447,40.72853261247604,1229.5589945240113,281.73850544120927,1020.8825270669281,268.56288043251436,32.684271467387525,-117.1,5256.116092335175,185516.82224830872,6718.401048737445,676567.2865867992,744543.9598160489,98916.56521799616
4.058519503370579,43.92359891306295,2749.0243885979107,606.5958804369247,1617.1178744623542,571.6654956540434,37.74,-122.5,3768.1776938764,561238.404209516,739492.235222545,69909.9077252947,7123.85544458042,272834.38048912166
3.3850061442080728,26.016839176579744,2848.5267155383235,526.7045750816555,1615.0540487987387,524.4756240523802,37.77754209794145,-121.1192496303359,47389.93598661377,488470.1513278645,667671.7872174876,84088.36330507546,115373.02413292165,145791.7282773499
3.0126730808627196,12.042667392155526,559.7156107727735,111.53566216238555,215.44277621548443,92.1150835825668,33.93987809316527,-116.71036572050419,100240.37383945864,141904.89533297712,142414.03935311906,601420.7482015643,668767.5975958384,66279.88537226953
3.085445653242013,34.31455110755196,1719.0875010234124,457.17254568109377,1360.6709911043051,479.65613682067806,33.99104850369184,-118.46895149630816,4533.992503045912,21848.75044044734,186720.17574994097,483639.3942273383,551576.0295034839,321955.7069566751
3.378937637759401,28.020591305858204,2626.4680420686427,483.0514036938034,1468.4938930572287,483.3271428261262,37.782551478264644,-121.11495587577316,47285.12663884335,488731.1455346185,667923.9792486659,84717.4994508907,115741.46309039087,146507.3540378065
2.515316325169835,19.240849658236307,1549.276689450913,350.86895444292804,836.8331146502513,332.4816993164726,39.14759150341764,-121.58654466210982,118333.98555008303,640236.4188305356,818418.989071066,203272.6042757299,169526.22935032056,76704.76028821977
7.203156481373925,36.76040568435077,3600.2784179502787,544.7345232612645,1348.992829618535,541.5293813015535,37.43,-122.2,8513.73869926738,518126.470458085,696224.897470089,29087.7335272066,43337.0375719584,500001.0
1.3405368021343809,33.61141672015202,1136.732816158871,308.64683916890067,876.9515194321747,262.69360624205603,37.96,-122.35461141672015,2703.9955374798333,570433.4035390279,749357.4848603178,80461.14136877982,21757.109710029043,100427.99170410642
1.724722173093436,16.24422629365605,4588.935818323922,1169.2216984460636,2751.4532136776047,1109.700334247898,32.80732678880968,-116.96244226293656,24054.574897058068,182476.87919927586,21232.177724145266,674212.6719097674,742240.0139100779,119945.20797220382
4.509109532069183,16.906354016451377,3102.1275345355143,555.5709530676509,1334.2990922833642,529.9546141682044,38.65401815433272,-121.26290015117006,70360.67343017063,578662.0331349659,756924.374167332,156712.60029832122,141423.7111599549,166957.71559140526
2.6993721331516936,25.0367661942092,1289.8894990049212,416.11761133897915,893.648582870222,344.13243926413367,33.77257363359465,-117.96779402834744,11849.3185932364,40228.30737892395,139428.6116929924,531913.3604692332,599938.4150346175,350000.0
2.6263083914328376,19.652777698730834,2043.7639425617642,386.4305674916442,883.4861385404008,375.97223154976166,39.74694444602538,-121.61916666192386,183776.9851083877,700614.9560959658,877844.5876678706,269208.40104645386,230414.24944182084,117772.22130527766
2.222212278449158,40.94523370156685,1946.2051600603165,416.87656226971774,1160.1222317511329,423.95878709106427,36.52109582845998,-119.53643843188225,172912.03247494614,298571.6499869841,475676.0770532085,228237.6979740789,291969.2469891565,75687.67632662426
3.032416356660988,35.287489120282714,592.979781436957,149.4660520289035,785.1115373438108,147.54724219045843,33.91643744560141,-118.23643744560141,15883.379899466556,15138.08351992137,166760.01046100224,503655.55902379734,571654.99749341,90203.4383159788
3.9519465891681564,23.375332558755375,1465.3724460853193,240.13420508978814,730.7999095986428,243.66570450885467,38.66578083430156,-121.23687666279378,72368.1495900484,578718.2578723585,756901.4963357305,158718.9219536536,143952.07083068523,128780.27960720788
4.662045569243817,41.941361189426054,1634.2031530398663,295.50183446589654,737.9452944769943,281.19241060026184,33.85742670148678,-118.14514659702644,11994.176782137221,23509.336510303623,156471.54419227975,514101.43863910885,582109.2023185294,217605.2094014313
5.524769837568532,44.0,2209.7270548390075,372.37273219637933,818.6957712186545,347.01247337942334,33.97,-118.41105589647321,10233.374494196167,17934.14994564788,181471.45504621146,488813.4364531732,556768.006732042,363679.502400447
2.816027824612555,34.08040340257682,1916.645945814516,466.1242830857277,1152.9400333322574,396.50367798186244,34.09,-117.88635050425322,44655.736368130245,33179.845144466584,166983.55760285113,510867.8895858643,578858.844724043,183015.26300098613
1.5187489993028358,38.33392826381262,1196.5351296091,313.8761970386641,1179.4744467002126,303.6428694474951,34.11,-117.31,77412.2066009546,86228.3322147705,155649.908073385,547410.913060084,615071.136839076,64011.130942127085
5.635641600323269,20.24729018795925,2700.0892153502646,365.00917167152255,962.1532445793478,347.3796900593013,36.8175020844708,-119.83500416894161,174380.41368395518,339590.4935331883,517315.0087349886,191441.89662025642,253079.58010062392,167899.83324233597
5.239241301647576,48.88194081105063,1779.7732717521292,313.35827665238986,709.0081981710836,310.3693819500709,37.3,-121.89,25441.1922416097,488681.586136806,667128.207795059,3954.27274449577,71102.3380376149,283864.5822433152
3.3374600888881054,15.980432117782012,1777.3212381430183,287.48403309929876,697.6282102378582,254.40576157042682,39.123202880785215,-121.52366625805992,116858.42042809355,635476.6629223336,813507.8299441143,202269.8766133117,170425.543087295,171917.29849906935
2.1224795488221258,21.90775278847009,2415.3583013373864,649.5683534473177,1744.5499542887815,627.8598646925061,32.60708488754812,-117.07726938197118,5785.842259349419,193816.35494514255,14418.09016986949,684600.5496722045,752561.5523302588,67500.0
7.467189536188898,47.38594238404318,2769.709380998185,646.5184952757743,997.1418602691068,600.0596169402186,34.07340848912006,-118.34659151087993,15974.132412108012,9787.454321630525,186822.52290799207,483768.49083643715,551781.1601759418,500001.0
3.5815015840332314,30.106537626835145,1637.2953979706376,315.2161564261459,1217.307288190603,314.25115543967837,34.09,-117.71392692080046,53090.0698860884,48974.96868103912,161202.74014413203,521996.8009266576,589922.3766813368,119943.0772266054
5.548815766162541,15.576818833232817,9891.890106759221,1619.2618148883555,4760.414245367138,1434.306872937037,34.46609934785757,-118.5,48789.21559195139,51705.615417151,230781.79460232373,441749.68807824445,509779.89622500347,240660.5318905652
4.001000097989261,45.92185767455364,2279.284913055598,453.40545302946765,1417.591220484832,472.1942469850491,37.75,-122.5,2743.89973788026,562034.182836169,740312.03208877,70627.7430416023,6601.51573332794,272376.55730236607
10.179312245668557,26.098758298191512,9953.43113523544,1275.7915110017507,3545.4730023801994,1237.3964778089846,34.14950620850904,-118.53950620850905,13856.733854184853,29307.28065274902,204392.97317338732,465872.29107089964,533848.2875631413,500001.0
3.719446589812823,37.0,3422.7614987299603,638.5119805561875,1469.7449186817887,635.7025158474199,32.76,-117.04233558683542,15202.22274081557,181881.7733617138,12149.849975890224,673450.9478740799,741459.3962136573,152807.2525772094
3.6727220125825286,16.41899776214409,1378.9317226896337,362.30319464752245,777.842568277576,351.72219240966655,37.371795704694904,-122.00598568231635,13286.27237420059,501535.0866363697,679911.6648311217,10769.944262254396,58362.71240444298,178291.54183412303
1.9887242338862892,27.450578076540488,2285.6206644259464,508.5770232678917,1228.4801843976754,508.21726913145903,36.318063222595676,-119.28581033221298,176073.67072337924,269161.03451564064,445326.38300817757,258155.63646737902,322682.1617842066,67626.29152662164
1.6127329853987877,45.32335657221868,1993.031025404383,433.17691720804106,1126.8567726883646,386.0871263580092,34.02,-118.31,18085.2647410395,7084.47439585208,180042.62844657,490477.192690149,558485.392526625,107785.03485832801
2.5439485141562903,41.0,1940.4200138617666,424.92456416269164,1005.7196739883792,406.10500346544165,35.41719673988379,-119.04439347976758,122340.6019707467,168491.84683711623,346862.39026328834,332442.97657724016,400070.3586520859,56243.11976862375
4.432450282122414,39.74688029085726,942.8975512814084,222.0419044391364,944.9167320121146,199.83646611156567,37.47686720072714,-122.2,4089.239497293341,521842.189807324,700066.5724255883,31345.49876251388,38812.61160258589,233349.37605817145
1.5683633045021503,41.01449142673769,2901.5434285026636,688.3478857968038,1424.2248002246324,631.478308637443,39.74,-121.84992754286631,166017.94642570772,708938.7479442179,886753.8052378397,267396.70259170636,224347.68721648172,84504.34742802131
2.8945106355891825,22.967422986497205,4086.28736360604,1230.7495471450782,2684.214449221952,1120.6916018061272,34.151724966515864,-118.24862483257934,28064.812892700407,11194.142465734607,188893.21052548036,483142.0010952521,551176.9192259898,192365.2603800808
2.69920552406788,15.33137866944753,2300.539487232482,464.2785774882093,870.4515778702637,377.8738862948834,38.44067448532221,-120.57134897064442,93668.37163665485,530689.8468314095,707212.83072552,168990.91977952616,178829.13633121396,114290.615087716
2.9044628945909508,33.47674342212536,2131.2791884298604,500.4069846380379,1895.1396270635396,470.58140349732946,34.05174418859291,-117.97,37874.079938787305,25217.534623465985,166462.1011946544,508655.8530675549,576676.9347689876,155665.11622814168
4.987272944900564,44.0,1525.372193019908,251.21900067816554,583.7557648286048,246.3238992122592,33.97,-118.41924195941364,9594.052048737885,18587.05099427312,181958.8458055695,488338.1606587117,556288.9729193648,365071.1331003184
7.661261420562642,35.196927210280506,2692.936965986132,378.7360087523566,962.7247922664105,379.61309716357687,37.388030727897196,-122.1019692721028,10411.963397730065,508727.7207326015,686935.2937775681,19375.768754185916,51808.79689958708,500001.0
3.072087574539938,18.087440421323656,3764.0296022066827,731.6377174129557,1989.7042896646967,665.9000386769267,37.04087440421324,-119.54912559578676,201406.24398193046,352700.2554183619,527933.8944379648,210238.0606572605,267329.35229228984,106737.95697829014
4.432765721157326,21.790727538809428,2854.953401627753,512.5385959105784,1431.1181813855937,513.6110004240173,34.4,-119.51,9036.27324393854,122676.411060523,287120.157027605,390673.500068356,457825.064903568,304491.17133283085
4.46010351551108,28.856006096877028,1155.4445313025785,246.0159146437216,791.1579192163794,249.43993903122973,33.883570007621095,-118.36,4160.132431267722,21607.20308161702,171106.1289777044,499251.02091203665,567189.7655317977,229593.29763746014
5.46299071269365,44.0,1629.9714691300364,281.7845160633192,812.6206452489077,284.46265231271235,33.82,-118.13,8252.90188360045,27871.8034501124,152286.17959508,518186.340309251,586188.238736648,231962.06452489077
4.086968521966562,51.24390407093639,784.9700201530984,261.24203869405403,606.538507859656,219.93997339780506,34.234765489721866,-117.88733577589691,58788.35653716008,39417.18667136127,182125.30132570583,499406.6061527063,567322.360086913,15144.461224506776
3.397092653261015,47.55385092064111,1374.1893177560605,315.1828779117801,535.9981576576756,314.48542453609605,34.43494016564373,-119.70988033128747,4050.9988907262314,141329.61685245385,303790.55282381334,377733.17599438096,444498.7843623702,296937.0973008861
3.9426516636242104,36.61618874813108,3936.9842467778926,1076.5613308993684,1833.5012703989373,1015.1252994413466,37.75,-122.43281984270989,3877.2734145651466,557929.5839919848,736338.4376691119,66255.44206599938,2798.8019749947566,312538.1197820443
2.0461433684418067,24.115044429928794,1228.2477785035603,378.28823696725317,1306.1112376204574,362.04550676704974,34.03206068255005,-118.2858786348999,20373.621587687718,4488.692666292499,179812.26194411496,490896.844030782,558913.5078034482,119290.89761749237
2.7921851061663383,9.546188612875179,5167.965110571558,1188.2708723890291,2544.4816665188155,971.5569675748704,33.200798207298284,-117.31852915036266,11648.272077694668,127678.67163644891,55958.83304192841,619381.7689180475,687413.1386728948,215977.30943064377
2.939872963634163,33.53539323271176,3053.6298057019894,704.2314677715547,2566.8500251751884,700.7514117589283,37.46732303383644,-122.15196910150932,3333.8690480844043,518127.1578158184,696431.0261322012,27168.918642848817,42051.40584408078,161796.91015093235
1.9251739142843287,41.189788974453464,2009.2445204417447,430.72770598542576,1009.399727914314,415.02219205477826,40.78698298162409,-124.17603403675182,2128.96460512289,913406.8058560201,1092785.8677762256,431407.52173683315,367126.8728916316,70349.14908120445
6.6020401804123745,16.67196391752496,2203.262275774874,356.8342113404369,887.7829948460612,335.9613453610359,38.48328036082475,-122.61804198453612,39568.123399143784,629554.888013181,808788.8598393674,142626.76599215117,80611.1507783154,339761.4087628823
4.612250323852223,35.67449900543533,1743.35130283335,302.8378257083375,809.2080159130347,297.3724950271766,37.96,-122.06441833664854,10162.609352350255,553890.1041323207,733131.1119801871,71065.21139245064,38276.73331677561,192913.7524864117
2.367182776858659,32.362689815059674,1811.4040103533093,375.60130091147926,793.7738599240146,387.711387717953,36.78,-119.76977982638705,178794.27830575407,333341.4423075245,510866.42043510394,198271.03013370623,260123.3082656534,73706.60520838843
1.7905535287110141,41.14062958843978,1442.2131027059277,419.01376245188163,1876.5497053504798,420.01376245188163,32.70762152267951,-117.13762152267951,4876.897144224556,181385.3513296933,2387.5881081924554,672338.2573635497,740310.4229033864,81163.71155604329
2.0922021715633865,48.95967945002162,1514.6234131657895,427.0449717790068,843.4125079578407,362.6860937039312,38.56074308610713,-121.48222925832138,54481.61840262491,579153.417379142,757987.2233115782,140925.7654513932,120572.5464849401,94262.84569464363
2.9613953732193075,34.0,1789.8951017599318,341.2672603862708,1472.276039000418,308.83577183726317,34.043965012723326,-117.76396501272333,46219.92631627863,44221.83609835899,157944.67230458133,522391.46464492136,590359.7442807183,115839.65012723325
3.0962121929312905,18.23442488473193,1634.7014677192917,367.4911759489621,769.5916437567043,330.5246652182096,39.15977673820501,-121.57066978538494,119725.01834445469,640763.4511209409,818892.3228040958,204796.64572474814,171343.58980380447,71662.04549485292
1.8569030013344698,26.599599822070694,2921.9951260464,679.1486814671176,2358.3350035990725,659.6428669174013,38.52123046140159,-121.41492184560637,52002.43699771194,572378.5983661899,751151.987925957,138361.8793608638,121672.57371414424,67181.44303449379
4.026480536915612,34.66314809844163,1621.6800715915892,305.29416375883545,1031.6823982117016,333.1257378080562,33.93831574049221,-117.42842129753896,55559.18758033321,76221.93456854459,138206.37510938942,552571.0084077143,620447.0759632806,113327.35176735077
3.1370923449019332,41.72138880686782,1604.3480515365234,520.3283328412069,1456.4455871397158,439.69043200763093,34.07969043200763,-118.27969043200763,21990.3568138494,4508.072068654415,183805.43890615282,487256.5133408753,555283.1762856133,182040.24383900798
3.6003849463606072,35.59859546370171,2435.2566635756984,694.6266861896675,1193.6068234546099,639.9375608872288,34.01628772076614,-118.47371227923387,3222.8656347933834,21602.617541700358,189141.1710611237,481181.28682325,549127.4518056639,397356.84188507893
4.608193335390786,35.207123325095026,2632.76292498162,468.3495898269955,1052.1068498764253,436.04968097655205,37.88528584449937,-122.52603561662548,4662.714761804116,574472.9532301574,753000.358361179,82760.96655423657,14989.091384980442,307582.47493387194
5.8336255636329994,19.0,3670.277062668488,594.1585449853897,2236.0479479757746,579.7935621429916,33.85239547014328,-118.06802264928362,14019.284761031931,27562.080418290556,151937.05250507325,519146.0325199523,587168.3701586247,288843.72820859647
4.816259669853628,31.726890658137243,2336.2562982999016,401.6968776155881,901.32052714549,399.29471686343123,38.02726890658137,-122.20221488777744,2427.275028925311,567401.7498938418,746573.953502663,81838.33511117598,34686.550882107316,208787.09485897058
1.1732683402341928,21.887200916340127,1307.8915608349216,307.4208279314498,977.7310291871866,253.37961259121474,35.36,-118.98550976073308,119058.62729546013,160450.9026883056,338675.9653333239,340641.55680818605,408293.40901690925,42947.93923298825
1.281365544133347,31.905149995405246,1507.4169178585148,341.54127721967876,1017.6139952068465,295.22075449449454,38.55,-121.46735895454962,53635.779987178736,577463.3461289149,756286.810124047,140112.1414272265,120615.84951036175,56116.925454044205
13.559744943356167,51.11775385480593,1921.5219452862514,281.33408706541934,747.1104917280024,273.2595552862804,34.07873964836401,-118.341260351636,16659.37869070679,9469.124265600009,187008.9122653467,483635.84916629875,551651.0396921682,500001.0
4.7854969022208165,23.60127132320282,778.3969905447059,151.00780033514144,402.0768540452509,148.60907165834425,37.3797197342423,-122.0394394684846,11466.73974586373,504217.4030189316,682541.9243711786,13858.962583693537,55815.074862359535,372704.07398077985
4.198239483957765,16.728024925069185,2296.557776876105,430.7150226488733,1320.9590231295645,434.16870844879423,38.4318171072499,-122.7763657855002,25140.784905705445,634165.2568237768,813205.1745947098,144493.60086270436,79182.76521210067,169954.51321749703
1.7431886121097484,8.496995430095936,2902.9901697583973,648.9724689517293,1587.0996407259684,608.8725016130048,36.31172730241934,-119.16172730241934,185044.81291998742,264731.32184163993,439838.7127144653,268429.41725292575,332603.8865457004,81161.53168010009
2.381572292261432,37.570329280515935,1079.3805681587346,341.47160120143104,940.2741450432612,283.9392241452714,34.083954352739255,-118.27197717636963,22833.734619671726,4390.223094848916,183792.82715167853,487365.28245430876,555393.5922866492,199037.26116435532
2.4659961660020917,19.87088957006518,1895.6659819257416,353.49567492015757,807.801319187382,350.2350307323086,39.7425822085987,-121.63225337420391,183096.53038311598,700676.1620781515,877949.4564004929,268621.5948878599,229603.81007166966,120302.31901275611
4.53437692395625,36.366518725225575,2459.9918196797253,521.5601775297293,1021.8506657364849,509.36651872522555,34.01536651872522,-118.43,7048.751631312882,17659.643964847877,186464.15815247048,483799.2765741391,551765.1953558323,500001.0
2.9376480702373953,28.81322448077259,1483.2382709051276,282.4062328246861,737.538477632412,266.67585105659225,40.846845906267,-121.69058141665155,205830.18527359306,814338.3929315337,989688.451715096,390861.1176179694,347591.52428999724,79047.74838450034
2.798716677200631,16.040651434207902,4891.301917768816,952.3067160761544,2114.9365604912327,845.936813306377,33.72040651434208,-117.06949185707239,59945.85835561981,114495.97706949056,112039.50824492889,593230.0223799632,661057.5701558121,112583.3354401262
3.6524311654564334,43.96247018794433,530.2432537267446,124.0722146252461,407.8869505294215,120.80950594085641,37.74308313458629,-122.18,4044.4523986039817,542234.949271418,721064.9101441992,51910.37452910728,22381.344900443837,80457.90971052034
2.2269079059565233,13.838197933889791,1607.388563164637,389.1072631641939,859.6059929164468,365.01897449832217,36.772303903778045,-119.84539219244391,172812.32102394587,335470.93995060166,513375.2434794893,192193.76655181398,254468.12586829116,81069.60962219573
3.8105433528227883,13.917716694130174,440.58055710568385,87.29801356329034,118.93852300705458,49.94367968068686,37.30025200659124,-119.52398816199788,194389.82525961814,379336.6631266592,553377.4660627441,209832.26794017697,261955.17529520165,214283.54333882604
2.035088498603174,37.01280838738828,1142.755523789539,347.9713748077123,1365.2786050386612,335.03541674465373,33.98,-118.20329063870871,22125.022593124395,8861.832188104663,170684.99768940208,500246.6656901656,568268.8984880679,162573.49780660708
3.3054616663187524,27.725677263956534,3549.058348894717,722.3882847929935,1713.889326737542,701.2889099597226,36.69149062249906,-121.60276406625141,18747.781670355627,423065.13804020867,600219.8649803653,76978.57280248115,141442.94276121847,215424.63531940803
2.493550124418694,17.010854348327385,2363.918592387545,472.03799021914585,1191.2886686159163,422.0895483737009,36.305013567935404,-119.32495929619378,172354.35520537823,269091.070710901,445615.62433476665,255696.46256636863,320442.5949890323,72519.91202422154
3.278805465777073,9.13805311983752,12709.125616977633,2292.013974075419,5732.593784470538,2047.8890194433275,34.695414159359515,-118.0745858406405,85171.5785405888,73189.34754137935,235795.90584422398,451731.24739606946,519378.7939755543,147082.8318719025
2.7540018002726896,47.0,4268.075289887202,1078.4711491342364,2936.924885989315,946.6433497901618,34.093495646930215,-118.21,28600.727225839746,5614.781546899507,181520.86999894946,490340.4097124916,558374.712558252,187862.3776680656
4.654194408944519,14.557835464432323,4554.238086174826,827.1985111699039,2329.4153146433637,850.8996309768805,38.42555783546443,-122.77517910542818,24753.460980514825,633574.5261511758,812608.2378336639,143857.13570840267,78510.60233774004,185562.94776357044
3.6257042431047792,31.95803167050713,3506.2820093666046,751.4239809677962,1601.1345003342137,739.801695933232,34.160839366589855,-118.52580316705071,15447.979552770392,28676.204754106766,204590.38067215547,465709.3153922049,533694.5814632477,290247.46603225986
3.2424200215859504,11.876796704428841,4144.139636662976,754.3331633367203,2177.9722825951258,647.485113903153,33.67,-116.31,113093.496800888,183532.834338656,132403.399234969,649040.551416025,716365.290484971,92150.71868177154
2.875423327653798,37.01558643791597,7091.667360041016,2008.410183332571,2910.7981558704037,1937.4538253587357,34.09997921808278,-118.36,16302.074043465102,11956.51382949814,189933.35544138984,480719.0941985092,548735.032976534,300004.9876601331
